chr,start,end,name,score,strand,common_name,sample
chrXIV,670195,670420,YNR023W,100,+,SNF12,yiming
chrXIV,672120,672411,YNR024W,100,+,MPP6,yiming
chrXIV,673063,673276,YNR025C,100,-,YNR025C,yiming
chrXIV,674691,674925,YNR026C,100,-,SEC12,yiming
chrXIV,674691,674925,YNR027W,100,+,BUD17,yiming
chrXIV,675878,676179,YNR028W,100,+,CPR8,yiming
chrXIV,678490,678801,YNR029C,100,-,YNR029C,yiming
chrXIV,678490,678801,YNR030W,100,+,ALG12,yiming
chrXIV,685435,686012,YNR031C,100,-,SSK2,yiming
chrXIV,685435,686012,YNR032W,100,+,PPG1,yiming
chrXIV,687466,687637,YNR032C-A,100,-,HUB1,yiming
chrXIV,687466,687637,YNR033W,100,+,ABZ1,yiming
chrXIV,690000,690323,YNR034W,100,+,SOL1,yiming
chrXIV,691863,692563,YNR034W-A,100,+,EGO4,yiming
chrXIV,694049,694363,YNR035C,100,-,ARC35,yiming
chrXIV,694824,695054,YNR036C,100,-,MRPS12,yiming
chrXIV,695329,695597,YNR037C,100,-,RSM19,yiming
chrXIV,695329,695597,YNR038W,100,+,DBP6,yiming
chrXIV,699433,699692,YNR039C,100,-,ZRG17,yiming
chrXIV,699433,699692,unknown_2376,100,+,MRX15,yiming
chrXIV,700540,701240,YNR042W,100,+,YNR042W,yiming
chrXIV,701661,701897,YNR041C,100,-,COQ2,yiming
chrXIV,701668,701897,YNR043W,100,+,MVD1,yiming
chrXIV,703087,703701,YNR044W,100,+,AGA1,yiming
chrXIV,705878,706141,YNR045W,100,+,PET494,yiming
chrXIV,707610,707790,YNR046W,100,+,TRM112,yiming
chrXIV,708197,708525,YNR047W,100,+,FPK1,yiming
chrXIV,711206,711632,YNR048W,100,+,YNR048W,yiming
chrXIV,713657,714050,YNR049C,100,-,MSO1,yiming
chrXIV,715390,716090,YNR050C,100,-,LYS9,yiming
chrXIV,718329,719029,YNR051C,100,-,BRE5,yiming
chrXIV,720649,721122,YNR052C,100,-,POP2,yiming
chrXIV,723113,723357,YNR053C,100,-,NOG2,yiming
chrXIV,724307,725007,YNR054C,100,-,ESF2,yiming
chrXIV,730187,730887,YNR055C,100,-,HOL1,yiming
chrXIV,733303,733356,YNR056C,100,-,BIO5,yiming
chrXIV,734069,734291,YNR057C,100,-,BIO4,yiming
chrXIV,734069,734291,YNR058W,100,+,BIO3,yiming
chrXIV,736103,736803,YNR059W,100,+,MNT4,yiming
chrXIV,739251,739951,YNR060W,100,+,FRE4,yiming
chrXIV,743540,744240,YNR061C,100,-,YNR061C,yiming
chrXIV,745343,746043,unknown_2398,100,-,PUL3,yiming
chrXIV,746243,746943,unknown_2399,100,+,PUL4,yiming
chrXIV,750008,750350,YNR064C,100,-,YNR064C,yiming
chrXIV,753700,753725,YNR065C,100,-,YNR065C,yiming
chrXIV,755035,755735,YNR066C,100,-,YNR066C,yiming
chrXIV,759099,759799,YNR067C,100,-,DSE4,yiming
chrXIV,760885,761123,YNR068C,100,-,YNR068C,yiming
chrXIV,762592,763292,YNR069C,100,-,BSC5,yiming
chrXIV,764675,765375,YNR070W,100,+,PDR18,yiming
chrXIV,771468,772168,YNR071C,100,-,YNR071C,yiming
chrXIV,771957,772657,YNR072W,100,+,HXT17,yiming
chrXIV,776300,777000,YNR073C,100,-,MAN2,yiming
chrXIV,778738,779438,YNR074C,100,-,AIF1,yiming
chrXIV,779216,779916,YNR075W,100,+,COS10,yiming
chrXIV,781603,781918,YNR075C-A,100,-,YNR075C-A,yiming
chrXIV,781603,781918,YNR076W,100,+,PAU6,yiming
chrXIV,783541,784241,YNR077C,100,-,YNR077C,yiming
chrXV,0,585,YOL166W-A,100,+,YOL166W-A,yiming
chrXV,1338,1647,YOL166C,100,-,YOL166C,yiming
chrXV,2078,2778,YOL165C,100,-,AAD15,yiming
chrXV,3430,4130,YOL164W-A,100,+,YOL164W-A,yiming
chrXV,5475,6175,YOL164W,100,+,BDS1,yiming
chrXV,8896,9596,YOL163W,100,+,YOL163W,yiming
chrXV,10105,10118,YOL162W,100,+,YOL162W,yiming
chrXV,11910,12610,YOL161C,100,-,PAU20,yiming
chrXV,13612,14312,YOL160W,100,+,YOL160W,yiming
chrXV,15504,16204,YOL159C-A,100,-,YOL159C-A,yiming
chrXV,17795,18495,YOL159C,100,-,CSS3,yiming
chrXV,21310,22010,YOL158C,100,-,ENB1,yiming
chrXV,24293,24993,YOL157C,100,-,IMA2,yiming
chrXV,24572,25272,YOL156W,100,+,HXT11,yiming
chrXV,26975,27083,YOL155W-A,100,+,YOL155W-A,yiming
chrXV,31605,32305,YOL155C,100,-,HPF1,yiming
chrXV,33957,34657,YOL154W,100,+,ZPS1,yiming
chrXV,38566,39266,YOL153C,100,-,YOL153C,yiming
chrXV,40047,40747,YOL152W,100,+,FRE7,yiming
chrXV,42993,43693,YOL151W,100,+,GRE2,yiming
chrXV,44783,44937,YOL150C,100,-,YOL150C,yiming
chrXV,44783,44937,YOL149W,100,+,DCP1,yiming
chrXV,47573,47932,YOL148C,100,-,SPT20,yiming
chrXV,48642,48863,YOL147C,100,-,PEX11,yiming
chrXV,48642,48863,YOL146W,100,+,PSF3,yiming
chrXV,52787,53097,YOL145C,100,-,CTR9,yiming
chrXV,52787,53097,YOL144W,100,+,NOP8,yiming
chrXV,55103,55557,YOL143C,100,-,RIB4,yiming
chrXV,55103,55557,YOL142W,100,+,RRP40,yiming
chrXV,56279,56451,YOL141W,100,+,PPM2,yiming
chrXV,58538,58759,YOL140W,100,+,ARG8,yiming
chrXV,61024,61325,YOL139C,100,-,CDC33,yiming
chrXV,65350,65621,YOL138C,100,-,RTC1,yiming
chrXV,65350,65621,YOL137W,100,+,BSC6,yiming
chrXV,68754,69376,YOL136C,100,-,PFK27,yiming
chrXV,70044,70156,YOL135C,100,-,MED7,yiming
chrXV,70044,70325,YOL133W,100,+,HRT1,yiming
chrXV,70545,71245,YOL134C,100,-,YOL134C,yiming
chrXV,70690,71300,YOL132W,100,+,GAS4,yiming
chrXV,72715,73031,YOL131W,100,+,YOL131W,yiming
chrXV,73700,74400,YOL130W,100,+,ALR1,yiming
chrXV,76979,77560,YOL129W,100,+,VPS68,yiming
chrXV,79479,80179,YOL128C,100,-,YGK3,yiming
chrXV,79648,80348,YOL127W,100,+,RPL25,yiming
chrXV,82920,83620,YOL126C,100,-,MDH2,yiming
chrXV,83134,83834,YOL125W,100,+,TRM13,yiming
chrXV,86757,87457,YOL124C,100,-,TRM11,yiming
chrXV,87144,87844,YOL123W,100,+,HRP1,yiming
chrXV,91419,92026,YOL122C,100,-,SMF1,yiming
chrXV,92850,93395,YOL121C,100,-,RPS19A,yiming
chrXV,94402,94856,YOL120C,100,-,RPL18A,yiming
chrXV,96361,96608,YOL119C,100,-,MCH4,yiming
chrXV,96916,97551,YOL118C,100,-,YOL118C,yiming
chrXV,96916,97551,YOL117W,100,+,RRI2,yiming
chrXV,99488,99809,YOL116W,100,+,MSN1,yiming
chrXV,100957,101475,YOL115W,100,+,PAP2,yiming
chrXV,103925,104326,YOL114C,100,-,PTH4,yiming
chrXV,103925,104326,YOL113W,100,+,SKM1,yiming
chrXV,106293,106710,YOL112W,100,+,MSB4,yiming
chrXV,108896,109176,YOL111C,100,-,MDY2,yiming
chrXV,108896,109176,YOL110W,100,+,SHR5,yiming
chrXV,109889,110297,YOL109W,100,+,ZEO1,yiming
chrXV,111886,112102,YOL108C,100,-,INO4,yiming
chrXV,111886,112102,YOL107W,100,+,YOL107W,yiming
chrXV,113130,113226,YOL106W,100,+,YOL106W,yiming
chrXV,115808,116396,YOL105C,100,-,WSC3,yiming
chrXV,117454,118000,YOL104C,100,-,NDJ1,yiming
chrXV,117454,118000,YOL103W-A,100,+,YOL103W-A,yiming
chrXV,117454,118000,YOL103W-B,100,+,YOL103W-B,yiming
chrXV,123301,124001,YOL103W,100,+,ITR2,yiming
chrXV,126689,126982,YOL102C,100,-,TPT1,yiming
chrXV,127920,128620,YOL101C,100,-,IZH4,yiming
chrXV,128537,129237,YOL100W,100,+,PKH2,yiming
chrXV,132508,132725,YOL099C,100,-,YOL099C,yiming
chrXV,135838,136220,YOL098C,100,-,SDD3,yiming
chrXV,135838,136220,YOL097W-A,100,+,YOL097W-A,yiming
chrXV,137825,138107,YOL097C,100,-,WRS1,yiming
chrXV,139045,139227,YOL096C,100,-,COQ3,yiming
chrXV,141347,141584,YOL095C,100,-,HMI1,yiming
chrXV,142555,142815,YOL094C,100,-,RFC4,yiming
chrXV,142555,142815,YOL093W,100,+,TRM10,yiming
chrXV,143696,144204,YOL092W,100,+,YPQ1,yiming
chrXV,145130,145334,YOL091W,100,+,SPO21,yiming
chrXV,147163,147382,YOL090W,100,+,MSH2,yiming
chrXV,153490,153912,YOL089C,100,-,HAL9,yiming
chrXV,154745,155287,YOL088C,100,-,MPD2,yiming
chrXV,158637,159173,YOL087C,100,-,DUF1,yiming
chrXV,158637,159173,YOL086W-A,100,+,MHF1,yiming
chrXV,160594,161294,YOL086C,100,-,ADH1,yiming
chrXV,160879,161579,YOL085W-A,100,+,YOL085W-A,yiming
chrXV,162014,162356,YOL085C,100,-,YOL085C,yiming
chrXV,162014,162356,YOL084W,100,+,PHM7,yiming
chrXV,165331,165714,YOL083W,100,+,ATG34,yiming
chrXV,166601,167301,YOL083C-A,100,-,YOL083C-A,yiming
chrXV,168027,168727,YOL082W,100,+,ATG19,yiming
chrXV,170370,171070,YOL081W,100,+,IRA2,yiming
chrXV,180357,181057,YOL079W,100,+,YOL079W,yiming
chrXV,181427,181682,YOL080C,100,-,REX4,yiming
chrXV,181455,181682,YOL078W,100,+,AVO1,yiming
chrXV,185212,185438,YOL077W-A,100,+,ATP19,yiming
chrXV,186723,187024,YOL077C,100,-,BRX1,yiming
chrXV,186723,187024,YOL076W,100,+,MDM20,yiming
chrXV,193542,193832,YOL075C,100,-,YOL075C,yiming
chrXV,194800,194970,YOL073C,100,-,DSC2,yiming
chrXV,194800,194970,YOL072W,100,+,THP1,yiming
chrXV,196337,196507,YOL071W,100,+,SDH5,yiming
chrXV,198725,198942,YOL070C,100,-,NBA1,yiming
chrXV,198725,198942,YOL069W,100,+,NUF2,yiming
chrXV,201879,201985,YOL068C,100,-,HST1,yiming
chrXV,202518,202696,YOL067C,100,-,RTG1,yiming
chrXV,204471,204731,YOL066C,100,-,RIB2,yiming
chrXV,205885,206103,YOL065C,100,-,INP54,yiming
chrXV,207176,207392,YOL064C,100,-,MET22,yiming
chrXV,210265,210520,YOL063C,100,-,CRT10,yiming
chrXV,211995,212244,YOL062C,100,-,APM4,yiming
chrXV,211995,212244,YOL061W,100,+,PRS5,yiming
chrXV,216137,216837,YOL060C,100,-,MAM3,yiming
chrXV,216426,217126,YOL059W,100,+,GPD2,yiming
chrXV,218510,219210,YOL058W,100,+,ARG1,yiming
chrXV,220472,220766,YOL057W,100,+,YOL057W,yiming
chrXV,222901,223267,YOL056W,100,+,GPM3,yiming
chrXV,226074,226774,YOL055C,100,-,THI20,yiming
chrXV,227913,228613,YOL054W,100,+,PSH1,yiming
chrXV,229833,230084,YOL053W,100,+,AIM39,yiming
chrXV,231754,232445,YOL052C-A,100,-,DDR2,yiming
chrXV,233635,234335,YOL052C,100,-,SPE2,yiming
chrXV,234239,234939,YOL051W,100,+,GAL11,yiming
chrXV,238201,238618,YOL050C,100,-,YOL050C,yiming
chrXV,238201,238618,YOL049W,100,+,GSH2,yiming
chrXV,241309,241613,YOL048C,100,-,RRT8,yiming
chrXV,242746,243446,YOL047C,100,-,LDS2,yiming
chrXV,242796,243496,YOL045W,100,+,PSK2,yiming
chrXV,244139,244839,YOL046C,100,-,YOL046C,yiming
chrXV,246801,247149,YOL044W,100,+,PEX15,yiming
chrXV,249533,249824,YOL043C,100,-,NTG2,yiming
chrXV,249533,249824,YOL042W,100,+,NGL1,yiming
chrXV,252645,253148,YOL041C,100,-,NOP12,yiming
chrXV,253576,254276,YOL040C,100,-,RPS15,yiming
chrXV,253596,254296,YOL039W,100,+,RPP2A,yiming
chrXV,255020,255336,YOL038C-A,100,-,YOL038C-A,yiming
chrXV,255020,255336,YOL038W,100,+,PRE6,yiming
chrXV,256100,256744,YOL036W,100,+,YOL036W,yiming
chrXV,257018,257718,YOL037C,100,-,YOL037C,yiming
chrXV,259104,259804,YOL035C,100,-,YOL035C,yiming
chrXV,259224,259924,YOL034W,100,+,SMC5,yiming
chrXV,263205,263476,YOL033W,100,+,MSE1,yiming
chrXV,265086,265430,YOL032W,100,+,OPI10,yiming
chrXV,267530,268188,YOL031C,100,-,SIL1,yiming
chrXV,267530,268188,YOL030W,100,+,GAS5,yiming
chrXV,270421,270634,YOL029C,100,-,YOL029C,yiming
chrXV,271371,272004,YOL028C,100,-,YAP7,yiming
chrXV,273725,274013,YOL027C,100,-,MDM38,yiming
chrXV,274354,274958,YOL026C,100,-,MIM1,yiming
chrXV,274354,274958,YOL025W,100,+,LAG2,yiming
chrXV,276940,277087,YOL024W,100,+,YOL024W,yiming
chrXV,277605,278057,YOL023W,100,+,IFM1,yiming
chrXV,281499,282199,YOL022C,100,-,TSR4,yiming
chrXV,285427,286127,YOL021C,100,-,DIS3,yiming
chrXV,285473,286173,YOL020W,100,+,TAT2,yiming
chrXV,287951,288421,YOL019W-A,100,+,YOL019W-A,yiming
chrXV,288573,288899,unknown_2575,100,+,TOS7,yiming
chrXV,292075,292530,YOL018C,100,-,TLG2,yiming
chrXV,292075,292530,YOL017W,100,+,ESC8,yiming
chrXV,296121,296821,YOL016C,100,-,CMK2,yiming
chrXV,296379,297079,YOL015W,100,+,IRC10,yiming
chrXV,298994,299694,YOL014W,100,+,YOL014W,yiming
chrXV,300068,300691,YOL013W-B,100,+,YOL013W-B,yiming
chrXV,300981,301048,YOL013W-A,100,+,YOL013W-A,yiming
chrXV,303036,303580,YOL013C,100,-,HRD1,yiming
chrXV,303984,304684,YOL012C,100,-,HTZ1,yiming
chrXV,304650,305350,YOL011W,100,+,PLB3,yiming
chrXV,307410,307939,YOL010W,100,+,RCL1,yiming
chrXV,310140,310313,YOL009C,100,-,MDM12,yiming
chrXV,310140,310313,YOL008W,100,+,COQ10,yiming
chrXV,312368,313068,YOL007C,100,-,CSI2,yiming
chrXV,315388,315814,YOL006C,100,-,TOP1,yiming
chrXV,316176,316876,YOL005C,100,-,RPB11,yiming
chrXV,316239,316939,YOL004W,100,+,SIN3,yiming
chrXV,322995,323412,YOL003C,100,-,PFA4,yiming
chrXV,324365,325065,YOL002C,100,-,IZH2,yiming
chrXV,324550,325250,YOL001W,100,+,PHO80,yiming
chrXV,326133,326833,YOR001W,100,+,RRP6,yiming
chrXV,329034,329418,YOR002W,100,+,ALG6,yiming
chrXV,331052,331456,YOR003W,100,+,YSP3,yiming
chrXV,332893,333593,YOR004W,100,+,UTP23,yiming
chrXV,337344,337681,YOR005C,100,-,DNL4,yiming
chrXV,338622,338939,YOR006C,100,-,TSR3,yiming
chrXV,339979,340679,YOR007C,100,-,SGT2,yiming
chrXV,342415,342858,YOR008C,100,-,SLG1,yiming
chrXV,343082,343782,YOR008C-A,100,-,YOR008C-A,yiming
chrXV,343229,343929,YOR008W-B,100,+,YOR008W-B,yiming
chrXV,344030,344335,YOR009W,100,+,TIR4,yiming
chrXV,346950,347650,YOR010C,100,-,TIR2,yiming
chrXV,348979,349679,YOR011W,100,+,AUS1,yiming
chrXV,354952,355652,YOR011W-A,100,+,YOR011W-A,yiming
chrXV,355858,356543,YOR012W,100,+,YOR012W,yiming
chrXV,356051,356751,YOR013W,100,+,YOR013W,yiming
chrXV,357221,357674,YOR014W,100,+,RTS1,yiming
chrXV,359947,359993,YOR015W,100,+,YOR015W,yiming
chrXV,361084,361412,YOR016C,100,-,ERP4,yiming
chrXV,361084,361412,YOR017W,100,+,PET127,yiming
chrXV,363814,364369,YOR018W,100,+,ROD1,yiming
chrXV,367427,368127,YOR019W,100,+,YOR019W,yiming
chrXV,370844,371544,YOR020C,100,-,HSP10,yiming
chrXV,370985,371685,unknown_2619,100,+,MCO10,yiming
chrXV,373439,373710,YOR021C,100,-,SFM1,yiming
chrXV,375857,376012,unknown_2621,100,-,DDL1,yiming
chrXV,377712,377847,YOR023C,100,-,AHC1,yiming
chrXV,377712,377847,YOR024W,100,+,YOR024W,yiming
chrXV,378170,378219,YOR025W,100,+,HST3,yiming
chrXV,379562,379781,YOR026W,100,+,BUB3,yiming
chrXV,380806,381053,YOR027W,100,+,STI1,yiming
chrXV,384420,384600,YOR028C,100,-,CIN5,yiming
chrXV,384420,384600,YOR029W,100,+,YOR029W,yiming
chrXV,386125,386825,YOR030W,100,+,DFG16,yiming
chrXV,388684,389213,YOR031W,100,+,CRS5,yiming
chrXV,391075,391775,YOR032C,100,-,HMS1,yiming
chrXV,391476,392176,YOR032W-A,100,+,YOR032W-A,yiming
chrXV,394524,394837,YOR033C,100,-,EXO1,yiming
chrXV,397086,397426,YOR034C,100,-,AKR2,yiming
chrXV,397668,397735,YOR034C-A,100,-,YOR034C-A,yiming
chrXV,400104,400348,YOR035C,100,-,SHE4,yiming
chrXV,400104,400348,YOR036W,100,+,PEP12,yiming
chrXV,401214,401555,YOR037W,100,+,CYC2,yiming
chrXV,405388,405768,YOR038C,100,-,HIR2,yiming
chrXV,405388,405768,YOR039W,100,+,CKB2,yiming
chrXV,406544,407064,YOR040W,100,+,GLO4,yiming
chrXV,407921,408425,YOR042W,100,+,CUE5,yiming
chrXV,408789,409489,YOR041C,100,-,YOR041C,yiming
chrXV,410170,410870,YOR043W,100,+,WHI2,yiming
chrXV,412330,413007,YOR044W,100,+,IRC23,yiming
chrXV,413480,413852,YOR045W,100,+,TOM6,yiming
chrXV,415908,416348,YOR046C,100,-,DBP5,yiming
chrXV,417682,418382,YOR047C,100,-,STD1,yiming
chrXV,421651,422351,YOR048C,100,-,RAT1,yiming
chrXV,423733,424272,YOR049C,100,-,RSB1,yiming
chrXV,424619,424848,YOR050C,100,-,YOR050C,yiming
chrXV,426086,426774,YOR051C,100,-,ETT1,yiming
chrXV,427226,427819,YOR052C,100,-,TMC1,yiming
chrXV,427226,427819,YOR053W,100,+,YOR053W,yiming
chrXV,428780,429480,YOR055W,100,+,YOR055W,yiming
chrXV,429859,430249,YOR054C,100,-,VHS3,yiming
chrXV,431628,432188,YOR056C,100,-,NOB1,yiming
chrXV,431628,432188,YOR057W,100,+,SGT1,yiming
chrXV,436347,437047,YOR058C,100,-,ASE1,yiming
chrXV,440260,440392,YOR059C,100,-,LPL1,yiming
chrXV,441165,441536,YOR060C,100,-,SLD7,yiming
chrXV,441165,441536,YOR061W,100,+,CKA2,yiming
chrXV,443533,444233,YOR062C,100,-,YOR062C,yiming
chrXV,443988,444688,YOR063W,100,+,RPL3,yiming
chrXV,446740,447440,YOR064C,100,-,YNG1,yiming
chrXV,446741,447441,YOR065W,100,+,CYT1,yiming
chrXV,448738,449438,YOR066W,100,+,MSA1,yiming
chrXV,453464,453770,YOR067C,100,-,ALG8,yiming
chrXV,453464,453770,YOR069W,100,+,VPS5,yiming
chrXV,454215,454915,YOR068C,100,-,VAM10,yiming
chrXV,457822,458522,YOR070C,100,-,GYP1,yiming
chrXV,461278,461504,YOR071C,100,-,NRT1,yiming
chrXV,461278,461504,YOR072W,100,+,YOR072W,yiming
chrXV,461278,461793,YOR072W-A,100,+,YOR072W-A,yiming
chrXV,463771,464471,YOR072W-B,100,+,YOR072W-B,yiming
chrXV,464632,464773,YOR073W,100,+,SGO1,yiming
chrXV,466692,467392,YOR073W-A,100,+,YOR073W-A,yiming
chrXV,467591,468214,YOR074C,100,-,CDC21,yiming
chrXV,467625,468214,YOR075W,100,+,UFE1,yiming
chrXV,471622,471901,YOR076C,100,-,SKI7,yiming
chrXV,471622,471901,YOR077W,100,+,RTS2,yiming
chrXV,472599,472727,YOR078W,100,+,BUD21,yiming
chrXV,474418,474554,YOR079C,100,-,ATX2,yiming
chrXV,474418,474554,YOR080W,100,+,DIA2,yiming
chrXV,479190,479298,YOR081C,100,-,TGL5,yiming
chrXV,479190,479535,YOR083W,100,+,WHI5,yiming
chrXV,479639,480339,YOR082C,100,-,YOR082C,yiming
chrXV,480422,480589,YOR084W,100,+,LPX1,yiming
chrXV,481752,482035,YOR085W,100,+,OST3,yiming
chrXV,486781,487481,YOR086C,100,-,TCB1,yiming
chrXV,487009,487709,YOR087W,100,+,YVC1,yiming
chrXV,490830,491125,YOR089C,100,-,VPS21,yiming
chrXV,492843,493434,YOR090C,100,-,PTC5,yiming
chrXV,492843,493434,YOR091W,100,+,TMA46,yiming
chrXV,494471,495128,YOR092W,100,+,ECM3,yiming
chrXV,502453,502796,YOR093C,100,-,CMR2,yiming
chrXV,502453,502796,YOR094W,100,+,ARF3,yiming
chrXV,504329,505029,YOR095C,100,-,RKI1,yiming
chrXV,505095,505795,YOR096W,100,+,RPS7A,yiming
chrXV,507506,507949,YOR097C,100,-,YOR097C,yiming
chrXV,511179,511826,YOR098C,100,-,NUP1,yiming
chrXV,511179,511826,YOR099W,100,+,KTR1,yiming
chrXV,514279,514979,YOR100C,100,-,CRC1,yiming
chrXV,514545,515245,YOR101W,100,+,RAS1,yiming
chrXV,516174,516424,YOR102W,100,+,YOR102W,yiming
chrXV,516842,517542,YOR103C,100,-,OST2,yiming
chrXV,516943,517643,YOR104W,100,+,PIN2,yiming
chrXV,517496,518196,YOR105W,100,+,YOR105W,yiming
chrXV,518522,519122,YOR106W,100,+,VAM3,yiming
chrXV,520654,521354,YOR107W,100,+,RGS2,yiming
chrXV,522328,523028,YOR108W,100,+,LEU9,yiming
chrXV,524815,525279,YOR108C-A,100,-,YOR108C-A,yiming
chrXV,524842,525279,YOR109W,100,+,INP53,yiming
chrXV,528602,528942,YOR110W,100,+,TFC7,yiming
chrXV,530249,530430,YOR111W,100,+,YOR111W,yiming
chrXV,531128,531509,YOR112W,100,+,CEX1,yiming
chrXV,533794,534076,YOR113W,100,+,AZF1,yiming
chrXV,536871,537571,unknown_2718,100,+,DPI34,yiming
chrXV,539466,539764,YOR115C,100,-,TRS33,yiming
chrXV,544146,544846,YOR116C,100,-,RPO31,yiming
chrXV,544330,545030,YOR117W,100,+,RPT5,yiming
chrXV,546334,546858,YOR118W,100,+,RTC5,yiming
chrXV,550247,550947,YOR119C,100,-,RIO1,yiming
chrXV,550415,551115,YOR120W,100,+,GCY1,yiming
chrXV,552104,552299,YOR121C,100,-,YOR121C,yiming
chrXV,552888,553177,YOR122C,100,-,PFY1,yiming
chrXV,554571,554825,YOR123C,100,-,LEO1,yiming
chrXV,558643,559031,YOR124C,100,-,UBP2,yiming
chrXV,559732,559962,YOR125C,100,-,CAT5,yiming
chrXV,560678,561171,YOR126C,100,-,IAH1,yiming
chrXV,560678,561171,YOR127W,100,+,RGA1,yiming
chrXV,566192,566878,YOR128C,100,-,ADE2,yiming
chrXV,569559,569930,YOR129C,100,-,AFI1,yiming
chrXV,570808,571508,YOR130C,100,-,ORT1,yiming
chrXV,572839,573176,YOR131C,100,-,YOR131C,yiming
chrXV,572839,573176,YOR132W,100,+,VPS17,yiming
chrXV,574831,575099,YOR133W,100,+,EFT1,yiming
chrXV,577865,578565,YOR134W,100,+,BAG7,yiming
chrXV,579794,580251,YOR136W,100,+,IDH2,yiming
chrXV,580501,581201,YOR135C,100,-,YOR135C,yiming
chrXV,583682,584310,YOR137C,100,-,SIA1,yiming
chrXV,586325,586951,YOR138C,100,-,RUP1,yiming
chrXV,586325,586982,YOR140W,100,+,SFL1,yiming
chrXV,587343,588043,YOR139C,100,-,YOR139C,yiming
chrXV,592588,593058,YOR141C,100,-,ARP8,yiming
chrXV,592588,593058,YOR142W,100,+,LSC1,yiming
chrXV,594413,595113,YOR142W-A,100,+,YOR142W-A,yiming
chrXV,594413,595113,YOR142W-B,100,+,YOR142W-B,yiming
chrXV,602343,602718,YOR143C,100,-,THI80,yiming
chrXV,605093,605348,YOR144C,100,-,ELG1,yiming
chrXV,605174,605874,YOR146W,100,+,YOR146W,yiming
chrXV,606172,606608,YOR145C,100,-,PNO1,yiming
chrXV,606179,606608,YOR147W,100,+,MDM32,yiming
chrXV,609198,609839,YOR148C,100,-,SPP2,yiming
chrXV,611389,612000,YOR149C,100,-,SMP3,yiming
chrXV,611389,612000,YOR150W,100,+,MRPL23,yiming
chrXV,616672,617372,YOR151C,100,-,RPB2,yiming
chrXV,618289,618989,YOR152C,100,-,ATG40,yiming
chrXV,619141,619841,YOR153W,100,+,PDR5,yiming
chrXV,624376,624730,YOR154W,100,+,SLP1,yiming
chrXV,627981,628361,YOR155C,100,-,ISN1,yiming
chrXV,630541,630967,YOR156C,100,-,NFI1,yiming
chrXV,631752,632165,YOR157C,100,-,PUP1,yiming
chrXV,631752,632165,YOR158W,100,+,PET123,yiming
chrXV,633567,633840,YOR159C,100,-,SME1,yiming
chrXV,633567,633840,YOR160W,100,+,MTR10,yiming
chrXV,636875,637575,YOR161W-A,100,+,YOR161W-A,yiming
chrXV,637655,637976,YOR161W-B,100,+,YOR161W-B,yiming
chrXV,638559,639122,YOR161C,100,-,PNS1,yiming
chrXV,639268,639561,YOR161C-C,100,-,YOR161C-C,yiming
chrXV,641993,642693,YOR162C,100,-,YRR1,yiming
chrXV,642042,642742,YOR163W,100,+,DDP1,yiming
chrXV,644333,644567,YOR164C,100,-,GET4,yiming
chrXV,644333,644567,YOR165W,100,+,SEY1,yiming
chrXV,648503,648805,YOR166C,100,-,SWT1,yiming
chrXV,649008,649304,YOR167C,100,-,RPS28A,yiming
chrXV,649008,649304,YOR168W,100,+,GLN4,yiming
chrXV,651841,651859,YOR169C,100,-,YOR169C,yiming
chrXV,651841,651859,YOR170W,100,+,YOR170W,yiming
chrXV,653885,654211,YOR171C,100,-,LCB4,yiming
chrXV,653885,654211,YOR172W,100,+,YRM1,yiming
chrXV,656571,657265,YOR173W,100,+,DCS2,yiming
chrXV,658326,658748,YOR174W,100,+,MED4,yiming
chrXV,661675,662375,YOR175C,100,-,ALE1,yiming
chrXV,661702,662402,YOR176W,100,+,HEM15,yiming
chrXV,667180,667861,YOR177C,100,-,MPC54,yiming
chrXV,670242,670942,YOR178C,100,-,GAC1,yiming
chrXV,672412,673112,YOR179C,100,-,SYC1,yiming
chrXV,675168,675868,YOR180C,100,-,DCI1,yiming
chrXV,675240,675940,YOR181W,100,+,LAS17,yiming
chrXV,678794,678873,YOR182C,100,-,RPS30B,yiming
chrXV,678794,678873,YOR183W,100,+,FYV12,yiming
chrXV,679262,679358,YOR184W,100,+,SER1,yiming
chrXV,682107,682807,YOR185C,100,-,GSP2,yiming
chrXV,682412,683112,YOR186W,100,+,YOR186W,yiming
chrXV,683539,684031,YOR186C-A,100,-,YOR186C-A,yiming
chrXV,683546,684031,YOR187W,100,+,TUF1,yiming
chrXV,685344,685768,YOR188W,100,+,MSB1,yiming
chrXV,689181,689625,YOR189W,100,+,IES4,yiming
chrXV,689996,690696,YOR190W,100,+,SPR1,yiming
chrXV,692033,692476,YOR191W,100,+,ULS1,yiming
chrXV,700568,701268,YOR192C,100,-,THI72,yiming
chrXV,704225,704420,YOR192C-C,100,-,YOR192C-C,yiming
chrXV,709733,710433,YOR192C-B,100,-,YOR192C-B,yiming
chrXV,709733,710433,YOR192C-A,100,-,YOR192C-A,yiming
chrXV,709747,710447,YOR193W,100,+,PEX27,yiming
chrXV,712544,712867,YOR194C,100,-,TOA1,yiming
chrXV,712544,712867,YOR195W,100,+,SLK19,yiming
chrXV,716838,717087,YOR196C,100,-,LIP5,yiming
chrXV,716838,717087,YOR197W,100,+,MCA1,yiming
chrXV,720066,720182,YOR198C,100,-,BFR1,yiming
chrXV,720066,720182,YOR199W,100,+,YOR199W,yiming
