chr,start,end,depth,strand,annotation,sample
chrVI,49648,49649,49,*,*,dsir4
chrVI,49897,49898,113,*,*,dsir4
chrVI,49970,49971,20,*,*,dsir4
chrVI,50147,50148,30,*,*,dsir4
chrVI,50339,50340,2,*,*,dsir4
chrVI,50380,50381,1,*,*,dsir4
chrVI,50429,50430,67,*,*,dsir4
chrVI,50735,50736,3,*,*,dsir4
chrVI,51170,51171,4,*,*,dsir4
chrVI,52131,52132,1,*,*,dsir4
chrVI,52164,52165,1,*,*,dsir4
chrVI,52771,52772,1,*,*,dsir4
chrVI,53642,53643,6,*,*,dsir4
chrVI,54421,54422,4,*,*,dsir4
chrVI,54852,54853,5,*,*,dsir4
chrVI,54919,54920,1,*,*,dsir4
chrVI,54933,54934,1,*,*,dsir4
chrVI,54941,54942,1,*,*,dsir4
chrVI,54954,54955,2,*,*,dsir4
chrVI,54993,54994,5,*,*,dsir4
chrVI,54995,54996,2,*,*,dsir4
chrVI,54997,54998,1,*,*,dsir4
chrVI,55004,55005,1,*,*,dsir4
chrVI,55007,55008,1,*,*,dsir4
chrVI,55008,55009,2,*,*,dsir4
chrVI,55022,55023,4,*,*,dsir4
chrVI,55022,55023,17,*,*,dsir4
chrVI,55035,55036,1,*,*,dsir4
chrVI,55238,55239,17,*,*,dsir4
chrVI,55238,55239,8,*,*,dsir4
chrVI,55243,55244,7,*,*,dsir4
chrVI,55255,55256,60,*,*,dsir4
chrVI,55257,55258,17,*,*,dsir4
chrVI,55261,55262,24,*,*,dsir4
chrVI,55270,55271,101,*,*,dsir4
chrVI,55273,55274,9,*,*,dsir4
chrVI,55294,55295,1,*,*,dsir4
chrVI,55295,55296,1,*,*,dsir4
chrVI,55295,55296,3,*,*,dsir4
chrVI,55295,55296,1,*,*,dsir4
chrVI,55381,55382,2,*,*,dsir4
chrVI,55384,55385,26,*,*,dsir4
chrVI,55508,55509,1,*,*,dsir4
chrVI,55547,55548,1,*,*,dsir4
chrVI,55710,55711,5,*,*,dsir4
chrVI,55759,55760,5,*,*,dsir4
chrVI,55844,55845,1,*,*,dsir4
chrVI,56031,56032,1,*,*,dsir4
chrVI,56081,56082,135,*,*,dsir4
chrVI,56082,56083,3,*,*,dsir4
chrVI,56086,56087,23,*,*,dsir4
chrVI,56092,56093,4,*,*,dsir4
chrVI,56103,56104,14,*,*,dsir4
chrVI,56105,56106,85,*,*,dsir4
chrVI,56179,56180,4,*,*,dsir4
chrVI,56180,56181,16,*,*,dsir4
chrVI,56186,56187,17,*,*,dsir4
chrVI,56198,56199,5,*,*,dsir4
chrVI,56207,56208,9,*,*,dsir4
chrVI,56209,56210,4,*,*,dsir4
chrVI,56212,56213,3,*,*,dsir4
chrVI,56213,56214,3,*,*,dsir4
chrVI,56220,56221,2,*,*,dsir4
chrVI,56246,56247,13,*,*,dsir4
chrVI,56276,56277,37,*,*,dsir4
chrVI,56276,56277,1,*,*,dsir4
chrVI,56312,56313,6,*,*,dsir4
chrVI,56361,56362,48,*,*,dsir4
chrVI,56757,56758,7,*,*,dsir4
chrVI,57582,57583,103,*,*,dsir4
chrVI,58234,58235,2,*,*,dsir4
chrVI,58453,58454,7,*,*,dsir4
chrVI,58454,58455,13,*,*,dsir4
chrVI,58696,58697,10,*,*,dsir4
chrVI,60446,60447,1,*,*,dsir4
chrVI,63062,63063,3,*,*,dsir4
chrVI,63420,63421,2,*,*,dsir4
chrVI,64123,64124,1,*,*,dsir4
chrVI,64124,64125,7,*,*,dsir4
chrVI,64147,64148,2,*,*,dsir4
chrVI,64624,64625,9,*,*,dsir4
chrVI,64793,64794,5,*,*,dsir4
chrVI,64922,64923,7,*,*,dsir4
chrVI,64964,64965,4,*,*,dsir4
chrVI,64987,64988,5,*,*,dsir4
chrVI,65020,65021,2,*,*,dsir4
chrVI,65031,65032,1,*,*,dsir4
chrVI,65038,65039,10,*,*,dsir4
chrVI,65049,65050,5,*,*,dsir4
chrVI,65081,65082,2,*,*,dsir4
chrVI,65081,65082,11,*,*,dsir4
chrVI,65302,65303,1,*,*,dsir4
chrVI,66387,66388,4,*,*,dsir4
chrVI,67633,67634,4,*,*,dsir4
chrVI,67774,67775,3,*,*,dsir4
chrVI,67863,67864,3,*,*,dsir4
chrVI,67950,67951,2,*,*,dsir4
chrVI,68231,68232,9,*,*,dsir4
chrVI,68445,68446,3,*,*,dsir4
chrVI,68615,68616,67,*,*,dsir4
chrVI,68790,68791,1,*,*,dsir4
chrVI,68827,68828,4,*,*,dsir4
chrVI,68856,68857,41,*,*,dsir4
chrVI,69074,69075,13,*,*,dsir4
chrVI,71138,71139,49,*,*,dsir4
chrVI,73609,73610,18,*,*,dsir4
chrVI,74370,74371,17,*,*,dsir4
chrVI,74662,74663,3,*,*,dsir4
chrVI,74691,74692,2,*,*,dsir4
chrVI,74691,74692,2,*,*,dsir4
chrVI,74692,74693,3,*,*,dsir4
chrVI,74706,74707,9,*,*,dsir4
chrVI,74725,74726,2,*,*,dsir4
chrVI,74737,74738,1,*,*,dsir4
chrVI,74743,74744,1,*,*,dsir4
chrVI,74744,74745,1,*,*,dsir4
chrVI,74971,74972,34,*,*,dsir4
chrVI,74980,74981,1,*,*,dsir4
chrVI,74984,74985,23,*,*,dsir4
chrVI,74994,74995,30,*,*,dsir4
chrVI,74996,74997,1,*,*,dsir4
chrVI,75005,75006,11,*,*,dsir4
chrVI,75061,75062,2,*,*,dsir4
chrVI,75072,75073,71,*,*,dsir4
chrVI,75643,75644,40,*,*,dsir4
chrVI,76239,76240,34,*,*,dsir4
chrVI,76314,76315,67,*,*,dsir4
chrVI,76423,76424,22,*,*,dsir4
chrVI,76431,76432,4,*,*,dsir4
chrVI,76476,76477,24,*,*,dsir4
chrVI,76510,76511,23,*,*,dsir4
chrVI,76527,76528,1,*,*,dsir4
chrVI,76559,76560,32,*,*,dsir4
chrVI,76594,76595,12,*,*,dsir4
chrVI,76636,76637,9,*,*,dsir4
chrVI,76657,76658,36,*,*,dsir4
chrVI,76660,76661,1,*,*,dsir4
chrVI,76671,76672,19,*,*,dsir4
chrVI,76681,76682,49,*,*,dsir4
chrVI,76686,76687,13,*,*,dsir4
chrVI,76755,76756,8,*,*,dsir4
chrVI,76816,76817,1,*,*,dsir4
chrVI,76818,76819,11,*,*,dsir4
chrVI,76900,76901,38,*,*,dsir4
chrVI,77162,77163,41,*,*,dsir4
chrVI,77173,77174,1,*,*,dsir4
chrVI,77651,77652,3,*,*,dsir4
chrVI,77725,77726,77,*,*,dsir4
chrVI,78253,78254,230,*,*,dsir4
chrVI,78324,78325,3,*,*,dsir4
chrVI,78574,78575,3,*,*,dsir4
chrVI,79037,79038,6,*,*,dsir4
chrVI,79183,79184,2,*,*,dsir4
chrVI,79200,79201,8,*,*,dsir4
chrVI,79226,79227,7,*,*,dsir4
chrVI,80158,80159,1,*,*,dsir4
chrVI,80288,80289,3,*,*,dsir4
chrVI,80534,80535,2,*,*,dsir4
chrVI,81168,81169,6,*,*,dsir4
chrVI,81210,81211,11,*,*,dsir4
chrVI,81590,81591,23,*,*,dsir4
chrVI,81874,81875,6,*,*,dsir4
chrVI,82253,82254,17,*,*,dsir4
chrVI,82292,82293,2,*,*,dsir4
chrVI,83346,83347,6,*,*,dsir4
chrVI,83543,83544,10,*,*,dsir4
chrVI,83835,83836,10,*,*,dsir4
chrVI,83887,83888,40,*,*,dsir4
chrVI,84595,84596,5,*,*,dsir4
chrVI,84619,84620,7,*,*,dsir4
chrVI,84749,84750,2,*,*,dsir4
chrVI,84865,84866,6,*,*,dsir4
chrVI,85385,85386,1,*,*,dsir4
chrVI,86159,86160,1,*,*,dsir4
chrVI,86568,86569,14,*,*,dsir4
chrVI,86664,86665,6,*,*,dsir4
chrVI,86848,86849,7,*,*,dsir4
chrVI,87217,87218,3,*,*,dsir4
chrVI,87271,87272,10,*,*,dsir4
chrVI,87343,87344,16,*,*,dsir4
chrVI,87346,87347,19,*,*,dsir4
chrVI,87379,87380,10,*,*,dsir4
chrVI,87425,87426,7,*,*,dsir4
chrVI,87437,87438,2,*,*,dsir4
chrVI,87438,87439,1,*,*,dsir4
chrVI,87439,87440,74,*,*,dsir4
chrVI,87463,87464,6,*,*,dsir4
chrVI,87470,87471,25,*,*,dsir4
chrVI,87650,87651,2,*,*,dsir4
chrVI,88702,88703,32,*,*,dsir4
chrVI,88787,88788,3,*,*,dsir4
chrVI,88806,88807,6,*,*,dsir4
chrVI,89278,89279,8,*,*,dsir4
chrVI,89405,89406,3,*,*,dsir4
chrVI,89420,89421,5,*,*,dsir4
chrVI,89423,89424,2,*,*,dsir4
chrVI,89427,89428,9,*,*,dsir4
chrVI,89484,89485,6,*,*,dsir4
chrVI,89496,89497,4,*,*,dsir4
chrVI,89498,89499,5,*,*,dsir4
chrVI,89510,89511,1,*,*,dsir4
chrVI,89511,89512,1,*,*,dsir4
chrVI,89511,89512,4,*,*,dsir4
chrVI,89518,89519,10,*,*,dsir4
chrVI,89532,89533,33,*,*,dsir4
chrVI,89581,89582,10,*,*,dsir4
chrVI,89637,89638,165,*,*,dsir4
chrVI,90314,90315,23,*,*,dsir4
chrVI,90489,90490,5,*,*,dsir4
chrVI,90512,90513,1,*,*,dsir4
chrVI,90660,90661,2,*,*,dsir4
chrVI,90676,90677,2,*,*,dsir4
chrVI,90710,90711,2,*,*,dsir4
chrVI,90773,90774,3,*,*,dsir4
chrVI,91438,91439,20,*,*,dsir4
chrVI,91449,91450,62,*,*,dsir4
chrVI,91595,91596,209,*,*,dsir4
chrVI,93113,93114,62,*,*,dsir4
chrVI,93216,93217,25,*,*,dsir4
chrVI,93356,93357,2,*,*,dsir4
chrVI,93413,93414,13,*,*,dsir4
chrVI,94195,94196,3,*,*,dsir4
chrVI,94713,94714,4,*,*,dsir4
chrVI,94747,94748,16,*,*,dsir4
chrVI,95053,95054,9,*,*,dsir4
chrVI,95080,95081,4,*,*,dsir4
chrVI,95107,95108,4,*,*,dsir4
chrVI,95161,95162,2,*,*,dsir4
chrVI,95193,95194,1,*,*,dsir4
chrVI,95213,95214,1,*,*,dsir4
chrVI,95278,95279,138,*,*,dsir4
chrVI,95282,95283,15,*,*,dsir4
chrVI,95400,95401,5,*,*,dsir4
chrVI,95419,95420,4,*,*,dsir4
chrVI,95424,95425,5,*,*,dsir4
chrVI,95459,95460,1,*,*,dsir4
chrVI,95474,95475,10,*,*,dsir4
chrVI,95483,95484,1,*,*,dsir4
chrVI,95496,95497,10,*,*,dsir4
chrVI,95497,95498,5,*,*,dsir4
chrVI,95529,95530,1,*,*,dsir4
chrVI,95537,95538,1,*,*,dsir4
chrVI,95541,95542,13,*,*,dsir4
chrVI,95550,95551,27,*,*,dsir4
chrVI,95553,95554,1,*,*,dsir4
chrVI,95554,95555,20,*,*,dsir4
chrVI,95561,95562,22,*,*,dsir4
chrVI,95577,95578,1,*,*,dsir4
chrVI,95604,95605,1,*,*,dsir4
chrVI,95641,95642,42,*,*,dsir4
chrVI,95680,95681,46,*,*,dsir4
chrVI,95681,95682,316,*,*,dsir4
chrVI,95685,95686,60,*,*,dsir4
chrVI,95687,95688,1,*,*,dsir4
chrVI,95689,95690,5,*,*,dsir4
chrVI,95707,95708,16,*,*,dsir4
chrVI,95716,95717,19,*,*,dsir4
chrVI,95716,95717,1,*,*,dsir4
chrVI,95726,95727,53,*,*,dsir4
chrVI,95727,95728,12,*,*,dsir4
chrVI,95727,95728,1,*,*,dsir4
chrVI,95727,95728,1,*,*,dsir4
chrVI,95748,95749,9,*,*,dsir4
chrVI,95772,95773,13,*,*,dsir4
chrVI,95793,95794,27,*,*,dsir4
chrVI,95799,95800,171,*,*,dsir4
chrVI,95864,95865,18,*,*,dsir4
chrVI,95894,95895,5,*,*,dsir4
chrVI,95916,95917,1,*,*,dsir4
chrVI,95930,95931,28,*,*,dsir4
chrVI,95972,95973,13,*,*,dsir4
chrVI,95972,95973,1,*,*,dsir4
chrVI,95973,95974,356,*,*,dsir4
chrVI,96014,96015,2,*,*,dsir4
chrVI,96032,96033,12,*,*,dsir4
chrVI,96050,96051,48,*,*,dsir4
chrVI,96074,96075,1,*,*,dsir4
chrVI,96074,96075,104,*,*,dsir4
chrVI,96075,96076,1,*,*,dsir4
chrVI,96128,96129,3,*,*,dsir4
chrVI,96130,96131,227,*,*,dsir4
chrVI,96218,96219,2,*,*,dsir4
chrVI,96234,96235,4,*,*,dsir4
chrVI,96350,96351,2,*,*,dsir4
chrVI,96581,96582,101,*,*,dsir4
chrVI,97011,97012,18,*,*,dsir4
chrVI,97298,97299,2,*,*,dsir4
chrVI,97470,97471,6,*,*,dsir4
chrVI,97822,97823,5,*,*,dsir4
chrVI,97839,97840,8,*,*,dsir4
chrVI,97841,97842,2,*,*,dsir4
chrVI,97960,97961,8,*,*,dsir4
chrVI,97960,97961,4,*,*,dsir4
chrVI,97997,97998,46,*,*,dsir4
chrVI,98655,98656,2,*,*,dsir4
chrVI,99120,99121,16,*,*,dsir4
chrVI,99134,99135,3,*,*,dsir4
chrVI,99233,99234,81,*,*,dsir4
chrVI,99331,99332,16,*,*,dsir4
chrVI,99802,99803,2,*,*,dsir4
chrVI,99902,99903,37,*,*,dsir4
chrVI,100838,100839,8,*,*,dsir4
chrVI,101105,101106,28,*,*,dsir4
chrVI,101135,101136,11,*,*,dsir4
chrVI,101282,101283,132,*,*,dsir4
chrVI,101291,101292,27,*,*,dsir4
chrVI,101305,101306,5,*,*,dsir4
chrVI,101448,101449,1,*,*,dsir4
chrVI,101513,101514,3,*,*,dsir4
chrVI,101527,101528,38,*,*,dsir4
chrVI,102306,102307,1,*,*,dsir4
chrVI,102451,102452,11,*,*,dsir4
chrVI,102937,102938,2,*,*,dsir4
chrVI,103175,103176,20,*,*,dsir4
chrVI,103206,103207,5,*,*,dsir4
chrVI,103261,103262,1,*,*,dsir4
chrVI,103269,103270,88,*,*,dsir4
chrVI,103280,103281,5,*,*,dsir4
chrVI,103440,103441,5,*,*,dsir4
chrVI,103524,103525,2,*,*,dsir4
chrVI,103528,103529,22,*,*,dsir4
chrVI,103547,103548,1,*,*,dsir4
chrVI,103568,103569,3,*,*,dsir4
chrVI,103579,103580,19,*,*,dsir4
chrVI,103755,103756,7,*,*,dsir4
chrVI,103822,103823,6,*,*,dsir4
chrVI,103903,103904,10,*,*,dsir4
chrVI,104016,104017,33,*,*,dsir4
chrVI,104024,104025,1,*,*,dsir4
chrVI,104369,104370,21,*,*,dsir4
chrVI,104461,104462,29,*,*,dsir4
chrVI,104484,104485,2,*,*,dsir4
chrVI,104488,104489,8,*,*,dsir4
chrVI,104491,104492,1,*,*,dsir4
chrVI,104502,104503,7,*,*,dsir4
chrVI,104502,104503,2,*,*,dsir4
chrVI,104532,104533,4,*,*,dsir4
chrVI,104546,104547,1,*,*,dsir4
chrVI,104551,104552,2,*,*,dsir4
chrVI,104601,104602,5,*,*,dsir4
chrVI,104642,104643,4,*,*,dsir4
chrVI,104794,104795,3,*,*,dsir4
chrVI,104922,104923,1,*,*,dsir4
chrVI,105205,105206,42,*,*,dsir4
chrVI,105948,105949,31,*,*,dsir4
chrVI,105975,105976,1,*,*,dsir4
chrVI,106210,106211,108,*,*,dsir4
chrVI,106284,106285,2,*,*,dsir4
chrVI,106286,106287,78,*,*,dsir4
chrVI,106301,106302,82,*,*,dsir4
chrVI,106321,106322,2,*,*,dsir4
chrVI,106324,106325,1,*,*,dsir4
chrVI,106334,106335,22,*,*,dsir4
chrVI,106354,106355,2,*,*,dsir4
chrVI,106355,106356,4,*,*,dsir4
chrVI,106380,106381,64,*,*,dsir4
chrVI,106384,106385,39,*,*,dsir4
chrVI,106404,106405,71,*,*,dsir4
chrVI,106572,106573,66,*,*,dsir4
chrVI,106578,106579,5,*,*,dsir4
chrVI,106630,106631,6,*,*,dsir4
chrVI,106720,106721,3,*,*,dsir4
chrVI,106734,106735,4,*,*,dsir4
chrVI,106743,106744,41,*,*,dsir4
chrVI,106753,106754,2,*,*,dsir4
chrVI,106771,106772,5,*,*,dsir4
chrVI,106794,106795,3,*,*,dsir4
chrVI,106795,106796,11,*,*,dsir4
chrVI,106939,106940,1,*,*,dsir4
chrVI,106969,106970,54,*,*,dsir4
chrVI,106969,106970,27,*,*,dsir4
chrVI,107101,107102,10,*,*,dsir4
chrVI,107113,107114,60,*,*,dsir4
chrVI,107275,107276,6,*,*,dsir4
chrVI,107619,107620,74,*,*,dsir4
chrVI,107719,107720,5,*,*,dsir4
chrVI,107815,107816,8,*,*,dsir4
chrVI,107819,107820,1,*,*,dsir4
chrVI,107821,107822,9,*,*,dsir4
chrVI,107823,107824,1,*,*,dsir4
chrVI,107834,107835,8,*,*,dsir4
chrVI,107848,107849,30,*,*,dsir4
chrVI,107906,107907,57,*,*,dsir4
chrVI,107916,107917,1,*,*,dsir4
chrVI,107926,107927,3,*,*,dsir4
chrVI,108292,108293,21,*,*,dsir4
chrVI,108446,108447,44,*,*,dsir4
chrVI,108567,108568,1,*,*,dsir4
chrVI,108793,108794,17,*,*,dsir4
chrVI,109177,109178,1,*,*,dsir4
chrVI,109198,109199,7,*,*,dsir4
chrVI,110097,110098,3,*,*,dsir4
chrVI,110146,110147,9,*,*,dsir4
chrVI,110162,110163,58,*,*,dsir4
chrVI,110167,110168,22,*,*,dsir4
chrVI,110234,110235,11,*,*,dsir4
chrVI,110287,110288,236,*,*,dsir4
chrVI,110361,110362,36,*,*,dsir4
chrVI,110670,110671,1,*,*,dsir4
chrVI,111291,111292,4,*,*,dsir4
chrVI,111574,111575,3,*,*,dsir4
chrVI,112182,112183,3,*,*,dsir4
chrVI,113008,113009,2,*,*,dsir4
chrVI,113754,113755,2,*,*,dsir4
chrVI,115150,115151,3,*,*,dsir4
chrVI,115391,115392,20,*,*,dsir4
chrVI,115813,115814,32,*,*,dsir4
chrVI,115850,115851,47,*,*,dsir4
chrVI,115853,115854,1,*,*,dsir4
chrVI,115861,115862,19,*,*,dsir4
chrVI,115867,115868,15,*,*,dsir4
chrVI,115871,115872,31,*,*,dsir4
chrVI,115879,115880,46,*,*,dsir4
chrVI,115880,115881,2,*,*,dsir4
chrVI,115893,115894,7,*,*,dsir4
chrVI,115919,115920,20,*,*,dsir4
chrVI,115930,115931,17,*,*,dsir4
chrVI,116056,116057,32,*,*,dsir4
chrVI,116272,116273,38,*,*,dsir4
chrVI,116560,116561,3,*,*,dsir4
chrVI,116679,116680,10,*,*,dsir4
chrVI,116857,116858,62,*,*,dsir4
chrVI,117002,117003,4,*,*,dsir4
chrVI,117019,117020,2,*,*,dsir4
chrVI,117329,117330,3,*,*,dsir4
chrVI,117490,117491,1,*,*,dsir4
chrVI,117791,117792,9,*,*,dsir4
chrVI,117796,117797,1,*,*,dsir4
chrVI,118313,118314,11,*,*,dsir4
chrVI,118336,118337,1,*,*,dsir4
chrVI,118665,118666,5,*,*,dsir4
chrVI,118666,118667,3,*,*,dsir4
chrVI,118754,118755,24,*,*,dsir4
chrVI,118762,118763,18,*,*,dsir4
chrVI,118785,118786,115,*,*,dsir4
chrVI,118786,118787,3,*,*,dsir4
chrVI,118796,118797,10,*,*,dsir4
chrVI,118867,118868,99,*,*,dsir4
chrVI,119208,119209,4,*,*,dsir4
chrVI,119208,119209,2,*,*,dsir4
chrVI,119218,119219,3,*,*,dsir4
chrVI,119219,119220,6,*,*,dsir4
chrVI,119233,119234,1,*,*,dsir4
chrVI,119300,119301,1,*,*,dsir4
chrVI,119354,119355,28,*,*,dsir4
chrVI,119354,119355,1,*,*,dsir4
chrVI,119598,119599,59,*,*,dsir4
chrVI,120307,120308,8,*,*,dsir4
chrVI,120692,120693,10,*,*,dsir4
chrVI,121198,121199,9,*,*,dsir4
chrVI,121657,121658,5,*,*,dsir4
chrVI,122229,122230,4,*,*,dsir4
chrVI,122255,122256,1,*,*,dsir4
chrVI,122687,122688,177,*,*,dsir4
chrVI,123196,123197,1,*,*,dsir4
chrVI,123305,123306,1,*,*,dsir4
chrVI,123389,123390,16,*,*,dsir4
chrVI,124034,124035,70,*,*,dsir4
chrVI,124104,124105,323,*,*,dsir4
chrVI,124833,124834,2,*,*,dsir4
chrVI,125809,125810,1,*,*,dsir4
chrVI,126181,126182,9,*,*,dsir4
chrVI,126315,126316,5,*,*,dsir4
chrVI,126855,126856,20,*,*,dsir4
chrVI,126867,126868,14,*,*,dsir4
chrVI,128429,128430,1,*,*,dsir4
chrVI,128750,128751,4,*,*,dsir4
chrVI,129285,129286,36,*,*,dsir4
chrVI,130001,130002,14,*,*,dsir4
chrVI,130002,130003,19,*,*,dsir4
chrVI,130113,130114,1,*,*,dsir4
chrVI,130163,130164,9,*,*,dsir4
chrVI,130165,130166,1,*,*,dsir4
chrVI,130278,130279,5,*,*,dsir4
chrVI,130279,130280,9,*,*,dsir4
chrVI,130617,130618,2,*,*,dsir4
chrVI,130619,130620,90,*,*,dsir4
chrVI,130861,130862,40,*,*,dsir4
chrVI,131248,131249,50,*,*,dsir4
chrVI,131431,131432,60,*,*,dsir4
chrVI,131633,131634,1,*,*,dsir4
chrVI,131702,131703,1,*,*,dsir4
chrVI,131709,131710,1,*,*,dsir4
chrVI,132586,132587,7,*,*,dsir4
chrVI,133219,133220,19,*,*,dsir4
chrVI,134485,134486,16,*,*,dsir4
chrVI,134510,134511,46,*,*,dsir4
chrVI,135576,135577,11,*,*,dsir4
chrVI,135590,135591,1,*,*,dsir4
chrVI,135712,135713,9,*,*,dsir4
chrVI,135795,135796,3,*,*,dsir4
chrVI,135980,135981,2,*,*,dsir4
chrVI,136334,136335,2,*,*,dsir4
chrVI,136374,136375,14,*,*,dsir4
chrVI,137234,137235,1,*,*,dsir4
chrVI,137313,137314,3,*,*,dsir4
chrVI,137393,137394,1,*,*,dsir4
chrVI,137636,137637,2,*,*,dsir4
chrVI,137893,137894,1,*,*,dsir4
chrVI,138190,138191,9,*,*,dsir4
chrVI,143964,143965,2,*,*,dsir4
chrVI,144633,144634,2,*,*,dsir4
chrVI,145414,145415,7,*,*,dsir4
chrVI,145505,145506,68,*,*,dsir4
chrVI,145549,145550,3,*,*,dsir4
chrVI,145612,145613,2,*,*,dsir4
chrVI,145971,145972,3,*,*,dsir4
chrVI,146152,146153,1,*,*,dsir4
chrVI,146182,146183,36,*,*,dsir4
chrVI,146372,146373,8,*,*,dsir4
chrVI,146399,146400,12,*,*,dsir4
chrVI,146433,146434,4,*,*,dsir4
chrVI,146433,146434,1,*,*,dsir4
chrVI,146526,146527,3,*,*,dsir4
chrVI,146946,146947,17,*,*,dsir4
chrVI,146959,146960,2,*,*,dsir4
chrVI,146969,146970,28,*,*,dsir4
chrVI,146986,146987,1,*,*,dsir4
chrVI,146991,146992,2,*,*,dsir4
chrVI,147019,147020,1,*,*,dsir4
chrVI,147019,147020,142,*,*,dsir4
chrVI,147044,147045,2,*,*,dsir4
chrVI,147079,147080,2,*,*,dsir4
chrVI,147260,147261,3,*,*,dsir4
chrVI,147272,147273,1,*,*,dsir4
chrVI,147319,147320,41,*,*,dsir4
chrVI,147615,147616,1,*,*,dsir4
chrVI,147616,147617,216,*,*,dsir4
chrVI,147656,147657,4,*,*,dsir4
chrVI,147678,147679,1,*,*,dsir4
chrVI,147755,147756,3,*,*,dsir4
chrVI,147767,147768,18,*,*,dsir4
chrVI,147771,147772,4,*,*,dsir4
chrVI,147779,147780,4,*,*,dsir4
chrVI,147790,147791,1,*,*,dsir4
chrVI,147853,147854,3,*,*,dsir4
chrVI,147864,147865,8,*,*,dsir4
chrVI,147888,147889,3,*,*,dsir4
chrVI,147904,147905,7,*,*,dsir4
chrVI,147961,147962,38,*,*,dsir4
chrVI,147986,147987,3,*,*,dsir4
chrVI,148030,148031,1,*,*,dsir4
chrVI,148059,148060,1,*,*,dsir4
chrVI,148097,148098,3,*,*,dsir4
chrVI,148099,148100,104,*,*,dsir4
chrVI,148190,148191,3,*,*,dsir4
chrVI,148191,148192,2,*,*,dsir4
chrVI,148231,148232,2,*,*,dsir4
chrVI,148303,148304,11,*,*,dsir4
chrVI,148381,148382,2,*,*,dsir4
chrVI,148389,148390,3,*,*,dsir4
chrVI,148390,148391,1,*,*,dsir4
chrVI,148422,148423,3,*,*,dsir4
chrVI,148465,148466,1,*,*,dsir4
chrVI,148465,148466,2,*,*,dsir4
chrVI,148467,148468,1,*,*,dsir4
chrVI,148477,148478,3,*,*,dsir4
chrVI,148479,148480,4,*,*,dsir4
chrVI,148479,148480,2,*,*,dsir4
chrVI,148683,148684,2,*,*,dsir4
chrVI,148745,148746,34,*,*,dsir4
chrVI,148749,148750,1,*,*,dsir4
chrVI,148751,148752,1,*,*,dsir4
chrVI,148754,148755,8,*,*,dsir4
chrVI,148823,148824,9,*,*,dsir4
chrVI,148848,148849,38,*,*,dsir4
chrVI,148903,148904,4,*,*,dsir4
chrVI,148916,148917,2,*,*,dsir4
chrVI,148967,148968,4,*,*,dsir4
chrVI,148968,148969,25,*,*,dsir4
chrVI,149025,149026,12,*,*,dsir4
chrVI,149030,149031,2,*,*,dsir4
chrVI,149155,149156,4,*,*,dsir4
chrVI,149379,149380,26,*,*,dsir4
chrVI,149817,149818,1,*,*,dsir4
chrVI,149821,149822,32,*,*,dsir4
chrVI,149821,149822,4,*,*,dsir4
chrVI,149926,149927,42,*,*,dsir4
chrVI,149939,149940,2,*,*,dsir4
chrVI,149939,149940,14,*,*,dsir4
chrVI,149949,149950,15,*,*,dsir4
chrVI,149954,149955,13,*,*,dsir4
chrVI,149971,149972,1,*,*,dsir4
chrVI,150117,150118,2,*,*,dsir4
chrVI,150272,150273,3,*,*,dsir4
chrVI,150899,150900,4,*,*,dsir4
chrVI,150929,150930,4,*,*,dsir4
chrVI,152141,152142,5,*,*,dsir4
chrVI,152247,152248,29,*,*,dsir4
chrVI,152458,152459,1,*,*,dsir4
chrVI,152472,152473,6,*,*,dsir4
chrVI,152482,152483,2,*,*,dsir4
chrVI,152552,152553,2,*,*,dsir4
chrVI,152664,152665,2,*,*,dsir4
chrVI,152664,152665,66,*,*,dsir4
chrVI,152891,152892,9,*,*,dsir4
chrVI,152981,152982,1,*,*,dsir4
chrVI,153240,153241,2,*,*,dsir4
chrVI,153295,153296,20,*,*,dsir4
chrVI,153299,153300,2,*,*,dsir4
chrVI,153299,153300,17,*,*,dsir4
chrVI,154354,154355,2,*,*,dsir4
chrVI,154474,154475,4,*,*,dsir4
chrVI,154733,154734,4,*,*,dsir4
chrVI,155264,155265,14,*,*,dsir4
chrVI,155370,155371,1,*,*,dsir4
chrVI,155656,155657,9,*,*,dsir4
chrVI,155905,155906,6,*,*,dsir4
chrVI,155931,155932,2,*,*,dsir4
chrVI,155963,155964,3,*,*,dsir4
chrVI,156013,156014,10,*,*,dsir4
chrVI,156017,156018,2,*,*,dsir4
chrVI,156031,156032,6,*,*,dsir4
chrVI,156076,156077,13,*,*,dsir4
chrVI,156078,156079,3,*,*,dsir4
chrVI,156098,156099,5,*,*,dsir4
chrVI,156106,156107,2,*,*,dsir4
chrVI,156108,156109,3,*,*,dsir4
chrVI,156113,156114,20,*,*,dsir4
chrVI,156145,156146,5,*,*,dsir4
chrVI,156178,156179,3,*,*,dsir4
chrVI,156410,156411,7,*,*,dsir4
chrVI,156418,156419,2,*,*,dsir4
chrVI,156801,156802,1,*,*,dsir4
chrVI,157216,157217,6,*,*,dsir4
chrVI,157583,157584,5,*,*,dsir4
chrVI,157834,157835,4,*,*,dsir4
chrVI,158092,158093,44,*,*,dsir4
chrVI,158611,158612,23,*,*,dsir4
chrVI,158926,158927,50,*,*,dsir4
chrVI,159389,159390,3,*,*,dsir4
chrVI,159836,159837,6,*,*,dsir4
chrVI,160179,160180,11,*,*,dsir4
chrVI,160819,160820,11,*,*,dsir4
chrVI,161202,161203,1,*,*,dsir4
